alpha_iou,alpha_mae,camera_count,lpips_alex_spatial,masked_mae,masked_mse,masked_psnr,method,n_id,n_obs,pixel_count_mean,region,seed,subject
0.868286690838988,0.01975836604833603,14,0.45520448958982934,0.15841842984203094,0.06972704914238506,12.449222709894688,adaptive,128,1,1198.5,torso_outside_head_roi,0,183
0.9716490691687866,0.027094789357347923,11,0.36099884865602055,0.10338569933771162,0.02362755114683175,16.437309352089684,adaptive,128,4,5148.454545454545,head_foreground,0,183
0.9822847595156187,0.021328880959613758,11,0.3592718352479221,0.09809834414973176,0.020247955848941745,17.147958042415315,adaptive,128,4,4644.090909090909,head_supported,0,183
0.8612425060589057,0.005765909138558941,11,0.376382265824491,0.15484976102342243,0.057616085995267866,12.638232472958945,adaptive,128,4,504.3636363636364,head_unsupported,0,183
0.9208693021994854,0.014620224289088086,11,0.4835198794940784,0.1339947135729703,0.0505136726020812,14.47562604980755,adaptive,128,4,1189.090909090909,torso_outside_head_roi,0,183
0.9711127485769248,0.02632299970303263,7,0.34529656834699274,0.10421901465719705,0.024173276104290924,16.39708431370135,adaptive,128,8,5087.714285714285,head_foreground,0,183
0.9819310772803425,0.02047397449080433,7,0.34531305188201605,0.09865984910219515,0.020767589268636717,17.1569821466479,adaptive,128,8,4578.0,head_supported,0,183
0.8585514743346451,0.0058490244139518055,7,0.3404172887211036,0.1590909529245845,0.05859767284569262,12.536801576372232,adaptive,128,8,509.7142857142857,head_unsupported,0,183
0.9176063115023211,0.015553011924826674,7,0.44277401209343475,0.13930178565528578,0.05118211640906687,14.25279496054865,adaptive,128,8,1251.2857142857142,torso_outside_head_roi,0,183
0.9259207146254324,0.03403989744505712,14,0.2364204984756508,0.14022021434502677,0.04674527359572904,13.446663159304007,adaptive,128,1,4440.714285714285,head_foreground,0,194
0.9862811083814014,0.009259210267503346,14,0.23290262652729493,0.09477909627333433,0.017364899758685826,17.703553145109428,adaptive,128,1,3499.8571428571427,head_supported,0,194
0.7070369553905339,0.024780687909307226,14,0.25322850998772045,0.30328220351054874,0.1509532147086862,8.485563393600307,adaptive,128,1,940.8571428571429,head_unsupported,0,194
