ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,variant
16.26852737933502,14.966880600004014,20,15.635004218207701,adaptive,masked_psnr,8,4,flame_supported,capacity_s5_h64_20k
8.152156615474025,6.362044515463779,20,7.234498237110998,adaptive,masked_psnr,8,4,flame_unsupported,capacity_s5_h64_20k
11.983233743665489,10.461644740798356,20,11.211506206041431,adaptive,masked_psnr,8,4,foreground,capacity_s5_h64_20k
12.857271953481318,11.756842083721232,20,12.311064437733219,adaptive,masked_psnr,8,4,full_frame,capacity_s5_h64_20k
14.357936527671317,12.847825269957735,20,13.622321935861759,adaptive,masked_psnr,8,4,head_foreground,capacity_s5_h64_20k
17.04608696168734,15.642872063336458,20,16.36204456040098,adaptive,masked_psnr,8,4,head_supported,capacity_s5_h64_20k
8.056397117665158,6.293328330293775,20,7.175261917166203,adaptive,masked_psnr,8,4,head_unsupported,capacity_s5_h64_20k
20.838823601993177,18.70373769682546,20,19.598509093708145,adaptive,masked_psnr,8,4,oral,capacity_s5_h64_20k
8.961946077267195,7.217538488929857,20,8.088647210455736,adaptive,masked_psnr,8,4,torso_outside_head_roi,capacity_s5_h64_20k
20.95920107271345,14.945317730697628,20,17.636575206645013,adaptive,masked_psnr,8,8,background,capacity_s5_h64_20k
20.583589219343196,19.369020046815976,20,19.944066765545138,adaptive,masked_psnr,8,8,eyes,capacity_s5_h64_20k
16.362518360861937,15.06351612195531,20,15.715352167135507,adaptive,masked_psnr,8,8,flame_supported,capacity_s5_h64_20k
8.234465896351969,6.410341513102896,20,7.310650094108967,adaptive,masked_psnr,8,8,flame_unsupported,capacity_s5_h64_20k
12.048441619498103,10.45948861950924,20,11.24432172184338,adaptive,masked_psnr,8,8,foreground,capacity_s5_h64_20k
12.984429929563808,11.785086679626122,20,12.368706625968745,adaptive,masked_psnr,8,8,full_frame,capacity_s5_h64_20k
14.434446130360788,12.881288877340634,20,13.666124155649726,adaptive,masked_psnr,8,8,head_foreground,capacity_s5_h64_20k
17.113984216655858,15.742442193732227,20,16.436711210465443,adaptive,masked_psnr,8,8,head_supported,capacity_s5_h64_20k
8.083870988074764,6.269288827118665,20,7.149887834296884,adaptive,masked_psnr,8,8,head_unsupported,capacity_s5_h64_20k
19.912108114957725,18.767674210764003,20,19.311638450754494,adaptive,masked_psnr,8,8,oral,capacity_s5_h64_20k
9.109274219897927,7.336225809668937,20,8.228156054299058,adaptive,masked_psnr,8,8,torso_outside_head_roi,capacity_s5_h64_20k
20.42166793557028,16.556521528893846,20,18.354328708996928,hard,masked_psnr,8,1,background,capacity_s5_h64_20k
