advantage_over_reference_mean,ci_high,ci_low,condition,identity_count,metric,n_id,n_obs,reference,region,release_radius_mm
-0.03937021697109395,-0.020467062566542286,-0.05965829057449642,adaptive_r150,20,ssim,8,4,hard,full_frame,150.0
-0.04107741607086997,-0.021420923542408724,-0.061333989775961315,adaptive_r150,20,ssim,8,8,hard,full_frame,150.0
-0.02587337561306499,-0.008748469660502101,-0.04330913652266769,adaptive_r150,20,ssim,32,1,hard,full_frame,150.0
-0.03938513949061888,-0.022974877054944245,-0.0558987967952183,adaptive_r150,20,ssim,32,4,hard,full_frame,150.0
-0.040717928537300684,-0.02459929071544186,-0.05699733194141163,adaptive_r150,20,ssim,32,8,hard,full_frame,150.0
-0.011443073870170692,-0.00015835845133380306,-0.023728736350756317,adaptive_r150,20,ssim,128,1,hard,full_frame,150.0
-0.030503290304631926,-0.020155981756521023,-0.041498474674017134,adaptive_r150,20,ssim,128,4,hard,full_frame,150.0
-0.03028234392404556,-0.019717031417503222,-0.04219800061768007,adaptive_r150,20,ssim,128,8,hard,full_frame,150.0
-0.012700063628809797,-0.0011994009677852994,-0.025098259308863252,adaptive_r150,20,ssim,384,1,hard,full_frame,150.0
-0.028692670031027386,-0.018963528591575084,-0.0391732878091209,adaptive_r150,20,ssim,384,4,hard,full_frame,150.0
-0.030668631976559047,-0.020455630533397162,-0.04165017215446349,adaptive_r150,20,ssim,384,8,hard,full_frame,150.0
0.004602359625555244,0.010931423851067126,-0.0019875082338139853,adaptive_r150,20,ssim,8,1,released_r150,full_frame,150.0
0.002301143651658838,0.009843033239471147,-0.005506885178161401,adaptive_r150,20,ssim,8,4,released_r150,full_frame,150.0
0.0011036435053462135,0.008617923830946278,-0.006567657758437449,adaptive_r150,20,ssim,8,8,released_r150,full_frame,150.0
-0.010799037026507521,-0.00491835681898962,-0.017118312617143017,adaptive_r150,20,ssim,32,1,released_r150,full_frame,150.0
-0.011183731348225586,-0.005586491962048135,-0.017202793622784582,adaptive_r150,20,ssim,32,4,released_r150,full_frame,150.0
-0.011062787827991347,-0.005707130669837933,-0.016613013256518674,adaptive_r150,20,ssim,32,8,released_r150,full_frame,150.0
-0.010562838720423856,-0.0006875152096507344,-0.018992632309063555,adaptive_r150,20,ssim,128,1,released_r150,full_frame,150.0
