ci_high,ci_low,identity_count,mean,method,metric,n_id,n_obs,region,seed_aggregation,seed_count
12.150104468085704,10.431600804116435,20,11.270648017259713,adaptive,masked_psnr,8,8,foreground,mean within held-out identity before identity bootstrap,3
13.026516345338038,11.737799228687487,20,12.362875257839173,adaptive,masked_psnr,8,8,full_frame,mean within held-out identity before identity bootstrap,3
19.716144959274867,18.53223001146945,20,19.131000666153202,adaptive,masked_psnr,8,8,oral,mean within held-out identity before identity bootstrap,3
20.638227090312302,16.67925679270625,20,18.473891431295122,hard,masked_psnr,8,1,background,mean within held-out identity before identity bootstrap,3
21.076509821181975,19.97313507130419,20,20.523824862319305,hard,masked_psnr,8,1,eyes,mean within held-out identity before identity bootstrap,3
17.395733555456093,16.513336977080854,20,16.945980319846633,hard,masked_psnr,8,1,flame_supported,mean within held-out identity before identity bootstrap,3
5.559803753272568,3.377504771945696,20,4.414549420794462,hard,masked_psnr,8,1,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.359001605718234,8.23861852551696,20,9.227435718876254,hard,masked_psnr,8,1,foreground,mean within held-out identity before identity bootstrap,3
12.165635541417165,10.288938036788647,20,11.209317547749432,hard,masked_psnr,8,1,full_frame,mean within held-out identity before identity bootstrap,3
21.175306616987594,19.557147186733733,20,20.263056601438667,hard,masked_psnr,8,1,oral,mean within held-out identity before identity bootstrap,3
20.546682752142228,16.600649451148872,20,18.391946066830762,hard,masked_psnr,8,4,background,mean within held-out identity before identity bootstrap,3
20.933000680562756,19.94228502305044,20,20.426794835850963,hard,masked_psnr,8,4,eyes,mean within held-out identity before identity bootstrap,3
17.848696610132418,16.923488260587163,20,17.397876712372245,hard,masked_psnr,8,4,flame_supported,mean within held-out identity before identity bootstrap,3
5.564999751434417,3.396018027668012,20,4.42432887494322,hard,masked_psnr,8,4,flame_unsupported,mean within held-out identity before identity bootstrap,3
10.433182795267822,8.314107158833517,20,9.307488228302407,hard,masked_psnr,8,4,foreground,mean within held-out identity before identity bootstrap,3
12.201779949408703,10.33167893105945,20,11.244857657878395,hard,masked_psnr,8,4,full_frame,mean within held-out identity before identity bootstrap,3
21.480720285305424,19.629067339678983,20,20.422871489768117,hard,masked_psnr,8,4,oral,mean within held-out identity before identity bootstrap,3
